campaign_id,campaign_name,date_sent,subject_line,platform,country,recipient_count,delivered_count,opened_count,clicked_count,bounced_count,unsubscribe_count,spam_report_count,conversions
campaign_49,Campaign 49 - Source Promotion,2024-08-13,Don't Miss Out on Our Summer Sale,LinkedIn Ads,India,85871,58516,17048,15791,310,350,95,625
campaign_30,Campaign 30 - Science Promotion,2024-08-22,,GAds,Brazil,2581,2376,2216,747,659,436,133,896
campaign_28,Campaign 28 - Sense Promotion,2024-09-25,Last Chance to Save Big!,Email Campaign,Australia,41823,10770,9362,141,214,406,127,677
campaign_44,Campaign 44 - Knowledge Promotion,2024-07-21,Last Chance to Save Big!,Facebook Ads,Canada,48344,21501,3959,1921,92,70,98,812
campaign_27,Campaign 27 - Decide Promotion,2024-08-13,Unlock Your Premium Features,Google Ads,Canada,30878,24314,8535,-5839,45,179,129,533
campaign_44,Campaign 44 - Knowledge Promotion,2024-08-17,Welcome to Our Newsletter,,Japan,25263,969,-808,-584,444,23,130,621
campaign_20,Campaign 20 - Better Promotion,2024-07-31,Thank You for Being a Loyal Customer,Instagram Ads,India,99475,99352,65450,11780,382,247,126,605
campaign_38,Campaign 38 - True Promotion,2024-09-15,Your Feedback Matters,Google Ads,Japan,39736,35991,6065,994,129,117,136,125
campaign_11,Campaign 11 - Require Promotion,23/08/2024,Limited Time Discount Inside,Insta Ads,China,53513,35044,3865,3409,506,103,132,44
campaign_8,Campaign 8 - Chair Promotion,2024-08-23,,Email Campaign,Australia,13055,6332,3876,3835,841,254,174,372
campaign_27,Campaign 27 - Decide Promotion,2024-09-20,Unlock Your Premium Features,Facebook Ads,Canada,80996,9294,4327,2312,506,322,158,248
campaign_27,Campaign 27 - Decide Promotion,2024-10-15,Your Feedback Matters,Email Campaign,Japan,95269,68914,50076,15662,15,349,21,799
campaign_3,Campaign 3 - Ago Promotion,17/09/2024,Exclusive Offer Just for You!,Instagram Ads,Australia,35737,26949,10866,8792,324,454,138,80
campaign_34,Campaign 34 - List Promotion,2024-08-25,Welcome to Our Newsletter,Email Campaign,Australia,83977,-47583,-944,-685,149,489,80,559
campaign_7,Campaign 7 - Dog Promotion,2024-08-28,Welcome to Our Newsletter,Facebook Ads,Japan,33819,11747,10349,3886,93,0,19,241
campaign_29,Campaign 29 - Rate Promotion,2024-08-14,Exclusive Offer Just for You!,FB Ads,France,24576,10237,7975,7902,183,349,27,94
campaign_29,Campaign 29 - Rate Promotion,2024-08-21,Your Feedback Matters,LinkedIn Ads,Germany,97745,7890,2451,625,423,96,51,312
campaign_1,Campaign 1 - Purpose Promotion,2024-07-24,Your Feedback Matters,Facebook Ads,Germany,72482,56202,6240,4189,574,332,107,613
campaign_24,Campaign 24 - Play Promotion,2024-08-28,Welcome to Our Newsletter,Email Campaign,France,91286,58150,45509,700,915,39,148,341
campaign_20,Campaign 20 - Better Promotion,2024-09-25,Exclusive Offer Just for You!,GAds,United Kingdom,70784,1576,785,635,755,353,19,211
campaign_42,Campaign 42 - Collection Promotion,2024-08-26,New Arrivals Available Now,Email Campaign,Brazil,53509,47041,1242,422,880,181,180,269
campaign_49,Campaign 49 - Source Promotion,2024-08-25,New Arrivals Available Now,Insta Ads,United Kingdom,50050,3430,3325,528,352,223,35,445
campaign_49,Campaign 49 - Source Promotion,2024-08-29,,Instagram Ads,Canada,21558,8292,2596,2264,748,178,118,755
campaign_9,Campaign 9 - Since Promotion,2024-09-21,New Arrivals Available Now,Google Ads,India,-36851,-926,-879,-842,782,402,22,454
campaign_42,Campaign 42 - Collection Promotion,28/07/2024,Your Feedback Matters,GAds,Japan,83160,9788,928,547,127,19,-167,251
campaign_47,Campaign 47 - Clearly Promotion,12/10/2024,New Arrivals Available Now,GAds,France,77358,20952,3038,2045,292,134,9,871
campaign_5,Campaign 5 - Face Promotion,2024-07-27,Last Chance to Save Big!,Insta Ads,United States,90224,75947,14504,7275,155,104,198,492
campaign_49,Campaign 49 - Source Promotion,29/07/2024,Limited Time Discount Inside,Instagram Ads,India,5906,5045,1534,1190,813,278,2,578
campaign_10,Campaign 10 - Blue Promotion,2024-08-18,New Arrivals Available Now,Facebook Ads,Brazil,96243,46218,42135,36641,627,329,129,882
campaign_19,Campaign 19 - All Promotion,2024-09-25,New Arrivals Available Now,Google Ads,Canada,71770,32532,10059,8328,61,132,90,784
campaign_14,Campaign 14 - Offer Promotion,2024-09-14,New Arrivals Available Now,Insta Ads,France,39559,36871,155,155,112,443,110,413
campaign_7,Campaign 7 - Dog Promotion,2024-07-30,Don't Miss Out on Our Summer Sale,FB Ads,Australia,64968,1062,967,798,650,183,136,449
campaign_31,Campaign 31 - Offer Promotion,2024-08-17,Welcome to Our Newsletter,FB Ads,France,89823,34851,1616,1365,405,408,135,534
campaign_8,Campaign 8 - Chair Promotion,2024-09-26,Limited Time Discount Inside,Instagram Ads,China,13193,4692,4357,3101,765,48,163,86
campaign_45,Campaign 45 - Grow Promotion,2024-08-29,Exclusive Offer Just for You!,Instagram Ads,Germany,99827,1059,664,351,640,117,39,100
campaign_7,Campaign 7 - Dog Promotion,01/10/2024,Exclusive Offer Just for You!,FB Ads,United Kingdom,83323,54863,29092,2890,143,301,89,332
campaign_9,Campaign 9 - Since Promotion,2024-10-16,Don't Miss Out on Our Summer Sale,GAds,United States,59079,21928,13756,1512,216,208,194,392
campaign_2,Campaign 2 - Brother Promotion,2024-08-15,Don't Miss Out on Our Summer Sale,LinkedIn Ads,Brazil,40529,40248,37188,22804,677,259,3,852
campaign_30,Campaign 30 - Science Promotion,2024-07-24,Last Chance to Save Big!,Facebook Ads,Australia,96964,3892,1123,1016,974,380,167,533
campaign_22,Campaign 22 - Early Promotion,2024-09-13,Welcome to Our Newsletter,Email Campaign,United Kingdom,7877,5122,4961,1267,413,60,125,620
campaign_34,Campaign 34 - List Promotion,2024-08-15,Your Feedback Matters,LinkedIn Ads,India,93126,25567,10631,3780,650,151,129,233
campaign_50,Campaign 50 - Great Promotion,2024-09-15,Thank You for Being a Loyal Customer,Instagram Ads,France,56735,39251,24588,21578,516,10,118,22
campaign_9,Campaign 9 - Since Promotion,2024-07-28,Last Chance to Save Big!,Instagram Ads,Japan,86904,39645,27531,24191,725,417,185,712
campaign_8,Campaign 8 - Chair Promotion,2024-08-24,Don't Miss Out on Our Summer Sale,,China,36649,18132,2625,2142,511,85,65,925
campaign_9,Campaign 9 - Since Promotion,2024-09-20,,FB Ads,Canada,43233,35701,370,177,898,66,128,181
campaign_39,Campaign 39 - According Promotion,2024-09-19,Exclusive Offer Just for You!,Google Ads,United Kingdom,1366,1353,807,140,528,76,144,432
campaign_34,Campaign 34 - List Promotion,2024-08-23,Limited Time Discount Inside,Google Ads,Japan,92394,6456,6313,1300,140,165,162,29
campaign_4,Campaign 4 - Site Promotion,2024-08-20,Your Feedback Matters,Email Campaign,Japan,66513,3054,2455,638,1,123,47,97
campaign_36,Campaign 36 - Fall Promotion,2024-08-13,Limited Time Discount Inside,Facebook Ads,Canada,13094,10281,2982,1976,916,8,50,88
campaign_34,Campaign 34 - List Promotion,18/09/2024,Welcome to Our Newsletter,Instagram Ads,Brazil,42168,18827,6580,3763,600,489,-13,575
campaign_12,Campaign 12 - Sit Promotion,2024-09-23,New Arrivals Available Now,Email Campaign,Germany,42307,22176,13611,7104,331,288,96,958
campaign_8,Campaign 8 - Chair Promotion,2024-09-14,Welcome to Our Newsletter,FB Ads,France,52505,49092,29771,2497,139,299,27,487
campaign_12,Campaign 12 - Sit Promotion,2024-08-23,Unlock Your Premium Features,,Japan,50681,2126,845,294,64,275,48,519
campaign_11,Campaign 11 - Require Promotion,2024-09-30,Last Chance to Save Big!,GAds,Japan,26496,14136,4377,4197,74,174,131,907
campaign_35,Campaign 35 - Perform Promotion,2024-09-28,Welcome to Our Newsletter,Instagram Ads,Canada,71806,21796,18898,6794,405,214,128,542
campaign_7,Campaign 7 - Dog Promotion,2024-08-31,Your Feedback Matters,Email Campaign,United Kingdom,90463,6921,6521,183,878,233,-109,715
campaign_27,Campaign 27 - Everything Blitz,2024-07-27,Super Sale! Unbeatable Prices Inside!,Instagram Ads,Australia,896473,406181,203687,27268,1504,369,73,2521
campaign_23,Campaign 23 - Mouth Promotion,2024-09-13,Limited Time Discount Inside,Insta Ads,United Kingdom,70045,2445,1647,275,781,478,63,284
campaign_35,Campaign 35 - Perform Promotion,2024-09-17,Limited Time Discount Inside,Google Ads,United Kingdom,63456,8278,2023,1865,570,11,122,718
campaign_32,Campaign 32 - Kind Promotion,2024-08-19,New Arrivals Available Now,FB Ads,Germany,13324,1234,224,65,97,493,3,-403
campaign_31,Campaign 31 - Offer Promotion,2024-08-26,Last Chance to Save Big!,Instagram Ads,United States,40466,31187,17136,8790,134,191,148,881
campaign_3,Campaign 3 - Ago Promotion,2024-09-17,Special Invitation: Join Us Today,Insta Ads,Japan,34408,10903,7870,6863,442,378,33,610
campaign_23,Campaign 23 - Mouth Promotion,2024-08-13,,FB Ads,France,62873,40649,12213,8099,311,342,-141,143
campaign_39,Campaign 39 - According Promotion,2024-09-26,,Google Ads,Germany,4853,2270,558,478,946,-352,120,519
campaign_22,Campaign 22 - Early Promotion,22/08/2024,Special Invitation: Join Us Today,LinkedIn Ads,India,97033,83884,25348,18519,840,83,39,816
campaign_2,Campaign 2 - Brother Promotion,11/09/2024,New Arrivals Available Now,LinkedIn Ads,Japan,52049,39178,1380,1229,6,152,107,762
campaign_41,Campaign 41 - Sure Promotion,20/08/2024,Welcome to Our Newsletter,Facebook Ads,Japan,42599,1265,1084,467,435,93,72,881
campaign_25,Campaign 25 - Agreement Promotion,2024-08-18,Exclusive Offer Just for You!,FB Ads,Germany,95929,23207,12187,8857,956,26,200,59
campaign_42,Campaign 42 - Collection Promotion,2024-07-29,Exclusive Offer Just for You!,FB Ads,United Kingdom,92037,3139,1037,171,195,183,138,324
campaign_50,Campaign 50 - Great Promotion,04/10/2024,Last Chance to Save Big!,,China,7320,5439,1966,1138,852,362,24,563
campaign_47,Campaign 47 - Clearly Promotion,2024-08-13,Limited Time Discount Inside,,United States,10077,1285,1095,607,576,409,122,-61
campaign_49,Campaign 49 - Source Promotion,2024-08-28,Welcome to Our Newsletter,Email Campaign,China,63282,41358,38783,20006,448,202,143,-810
campaign_27,Campaign 27 - Decide Promotion,2024-07-26,Don't Miss Out on Our Summer Sale,Email Campaign,China,83684,58006,31367,24083,784,419,21,17
campaign_50,Campaign 50 - Great Promotion,2024-07-24,Welcome to Our Newsletter,Insta Ads,Brazil,45972,20232,2793,1094,836,211,26,723
campaign_34,Campaign 34 - List Promotion,2024-08-25,Unlock Your Premium Features,,United States,22873,8725,4410,3596,279,388,168,574
campaign_14,Campaign 14 - Offer Promotion,2024-10-16,New Arrivals Available Now,FB Ads,France,20569,1921,868,219,398,59,192,888
campaign_38,Campaign 38 - True Promotion,02/08/2024,Last Chance to Save Big!,Instagram Ads,United Kingdom,73559,45556,2228,1348,549,150,27,317
campaign_20,Campaign 20 - Better Promotion,2024-08-30,Limited Time Discount Inside,Insta Ads,India,59978,2872,2465,1301,9,337,86,445
campaign_28,Campaign 28 - Sense Promotion,2024-08-25,Last Chance to Save Big!,FB Ads,Japan,16538,8873,2874,1112,771,118,36,575
campaign_25,Campaign 25 - Agreement Promotion,01/09/2024,Last Chance to Save Big!,Instagram Ads,France,77474,17452,4949,3435,684,270,122,297
campaign_1,Campaign 1 - Purpose Promotion,2024-09-27,New Arrivals Available Now,GAds,Japan,35795,29379,25869,19914,118,295,11,11
campaign_38,Campaign 38 - True Promotion,2024-09-14,Limited Time Discount Inside,GAds,Germany,54021,27870,9526,2092,261,254,-29,205
campaign_27,Campaign 27 - Decide Promotion,2024-07-30,Last Chance to Save Big!,Google Ads,Australia,10275,2220,2061,604,106,259,89,320
campaign_30,Campaign 30 - Science Promotion,2024-09-26,Thank You for Being a Loyal Customer,Google Ads,Japan,9487,5967,1329,294,365,291,3,876
campaign_15,Campaign 15 - Begin Promotion,2024-10-14,New Arrivals Available Now,GAds,India,51174,4836,2268,334,950,201,125,563
campaign_19,Campaign 19 - All Promotion,2024-09-26,Special Invitation: Join Us Today,Insta Ads,United Kingdom,54648,34726,23809,14552,10,264,21,421
campaign_18,Campaign 18 - Almost Promotion,2024-09-29,,Email Campaign,United Kingdom,8956,4357,620,477,119,480,114,31
campaign_14,Campaign 14 - Offer Promotion,2024-08-29,Last Chance to Save Big!,Google Ads,China,68195,44352,19408,1207,611,372,66,494
campaign_1,Campaign 1 - Purpose Promotion,2024-10-15,Limited Time Discount Inside,LinkedIn Ads,Canada,6209,4334,2691,886,321,202,165,333
campaign_10,Campaign 10 - Blue Promotion,2024-07-30,Thank You for Being a Loyal Customer,GAds,United States,30190,13307,3950,1869,458,255,30,773
campaign_27,Campaign 27 - Decide Promotion,20/08/2024,Thank You for Being a Loyal Customer,Facebook Ads,India,5424,4047,446,362,19,196,57,198
campaign_33,Campaign 33 - Discussion Promotion,2024-09-22,Your Feedback Matters,Google Ads,United States,12689,10525,9459,5188,547,494,48,560
campaign_39,Campaign 39 - According Promotion,2024-09-24,Limited Time Discount Inside,Google Ads,United States,23313,13198,9152,7746,212,308,142,373
campaign_36,Campaign 36 - Fall Promotion,2024-09-21,Last Chance to Save Big!,FB Ads,China,24737,2685,387,330,130,473,108,922
campaign_29,Campaign 29 - Rate Promotion,2024-09-19,New Arrivals Available Now,Instagram Ads,China,41144,36733,1525,1312,589,374,62,392
campaign_25,Campaign 25 - Agreement Promotion,2024-08-26,Your Feedback Matters,Email Campaign,Germany,28259,16990,13657,10301,703,455,115,194
campaign_24,Campaign 24 - Play Promotion,2024-07-24,Welcome to Our Newsletter,Facebook Ads,Brazil,-55590,-919,-883,-236,143,357,120,355
campaign_9,Campaign 9 - Since Promotion,2024-10-16,Exclusive Offer Just for You!,GAds,India,92845,14651,10220,1917,509,102,133,376
campaign_33,Campaign 33 - Discussion Promotion,2024-09-25,Special Invitation: Join Us Today,LinkedIn Ads,France,88424,74741,52774,52533,421,125,33,508
campaign_31,Campaign 31 - Offer Promotion,16/08/2024,Your Feedback Matters,Instagram Ads,China,23890,5860,5577,946,30,156,95,281
campaign_23,Campaign 23 - Mouth Promotion,2024-09-14,New Arrivals Available Now,Email Campaign,Canada,25251,6670,4118,788,21,453,100,202
campaign_28,Campaign 28 - Sense Promotion,2024-07-25,Special Invitation: Join Us Today,FB Ads,United Kingdom,74160,5570,5238,-1171,893,344,120,843
campaign_13,Campaign 13 - Wait Promotion,2024-09-21,Special Invitation: Join Us Today,,Germany,47580,16379,16133,13352,263,455,7,981
campaign_34,Campaign 34 - List Promotion,2024-09-29,Limited Time Discount Inside,Email Campaign,Canada,12114,6120,1029,181,109,90,39,252
campaign_47,Campaign 47 - Clearly Promotion,2024-08-23,Welcome to Our Newsletter,LinkedIn Ads,United Kingdom,21023,6188,4264,-919,299,78,171,589
campaign_19,Campaign 19 - All Promotion,2024-09-23,New Arrivals Available Now,GAds,United States,93766,33134,21178,15116,336,-354,0,14
campaign_21,Campaign 21 - Discover Promotion,2024-09-18,Your Feedback Matters,Email Campaign,India,18911,7313,1653,-1075,383,473,101,392
campaign_4,Campaign 4 - Site Promotion,2024-07-29,Unlock Your Premium Features,Google Ads,France,62621,26254,8411,5900,353,336,197,784
campaign_46,Campaign 46 - Fall Promotion,2024-09-26,Don't Miss Out on Our Summer Sale,Google Ads,Australia,26967,12233,2625,1650,738,330,185,506
campaign_6,Campaign 6 - Election Promotion,2024-07-26,Don't Miss Out on Our Summer Sale,Google Ads,India,42220,-14476,-701,-197,729,475,41,590
campaign_26,Campaign 26 - Option Promotion,2024-08-18,Don't Miss Out on Our Summer Sale,,Australia,9630,5413,5180,3364,103,421,68,185
campaign_30,Campaign 30 - Science Promotion,17/08/2024,Limited Time Discount Inside,Instagram Ads,France,97267,72998,28641,19686,788,54,175,790
campaign_6,Campaign 6 - Election Promotion,2024-09-28,New Arrivals Available Now,Facebook Ads,Brazil,46332,29545,2590,2564,406,167,69,471
campaign_5,Campaign 5 - Face Promotion,2024-08-28,Last Chance to Save Big!,Email Campaign,China,40294,1990,1479,903,815,446,6,281
campaign_48,Campaign 48 - Dinner Promotion,2024-07-23,Welcome to Our Newsletter,FB Ads,Australia,99041,45026,26054,3207,-646,414,62,930
campaign_32,Campaign 32 - Kind Promotion,2024-08-23,Special Invitation: Join Us Today,LinkedIn Ads,Canada,47802,46329,46134,35326,98,401,181,331
campaign_34,Campaign 34 - List Promotion,2024-09-25,Welcome to Our Newsletter,FB Ads,United Kingdom,45323,23416,16236,1068,657,355,22,469
campaign_1,Campaign 1 - Purpose Promotion,2024-10-18,Unlock Your Premium Features,LinkedIn Ads,Canada,8665,5341,2669,2442,941,80,130,200
campaign_20,Campaign 20 - Better Promotion,2024-10-17,Unlock Your Premium Features,Google Ads,France,21144,11721,9979,9452,390,200,98,121
campaign_28,Campaign 28 - Sense Promotion,2024-09-19,Thank You for Being a Loyal Customer,Instagram Ads,Canada,94727,2187,834,118,5,96,24,348
campaign_3,Campaign 3 - Ago Promotion,2024-08-20,Last Chance to Save Big!,Insta Ads,Brazil,98609,50868,43595,42780,507,64,151,112
campaign_9,Campaign 9 - Since Promotion,2024-08-24,Special Invitation: Join Us Today,Google Ads,Japan,18342,1177,725,708,916,178,55,703
campaign_21,Campaign 21 - Discover Promotion,2024-08-24,Limited Time Discount Inside,GAds,France,-23072,-962,-101,-149,713,213,187,190
campaign_40,Campaign 40 - Song Promotion,2024-07-30,Don't Miss Out on Our Summer Sale,FB Ads,United Kingdom,4340,1171,214,121,644,439,13,802
campaign_22,Campaign 22 - Early Promotion,2024-10-18,Exclusive Offer Just for You!,Facebook Ads,United States,93605,83616,64983,63390,829,423,187,240
campaign_38,Campaign 38 - True Promotion,2024-08-19,Thank You for Being a Loyal Customer,FB Ads,Brazil,27098,2092,107,51,956,173,1,892
campaign_36,Campaign 36 - Fall Promotion,2024-08-24,Welcome to Our Newsletter,FB Ads,United States,21017,7021,171,71,525,256,14,181
campaign_37,Campaign 37 - Table Promotion,22/08/2024,Special Invitation: Join Us Today,Insta Ads,France,43412,22324,13939,12362,716,445,64,508
campaign_13,Campaign 13 - Wait Promotion,2024-07-27,Special Invitation: Join Us Today,Email Campaign,Australia,24684,5211,128,82,-509,278,155,253
campaign_33,Campaign 33 - Discussion Promotion,2024-09-16,Thank You for Being a Loyal Customer,GAds,Australia,74647,20825,3981,2582,575,240,71,935
campaign_12,Campaign 12 - Sit Promotion,2024-10-15,Last Chance to Save Big!,Instagram Ads,India,38304,34352,29390,12536,474,74,163,355
campaign_5,Campaign 5 - Face Promotion,2024-08-17,Limited Time Discount Inside,Facebook Ads,Australia,70228,11137,1938,1171,207,76,133,706
campaign_27,Campaign 27 - Decide Promotion,2024-09-25,Last Chance to Save Big!,Google Ads,United States,15532,5209,364,183,909,71,187,785
campaign_2,Campaign 2 - Brother Promotion,2024-08-18,Welcome to Our Newsletter,Email Campaign,Japan,33662,4876,3906,2339,972,226,184,446
campaign_45,Campaign 45 - Grow Promotion,2024-09-25,Last Chance to Save Big!,FB Ads,United Kingdom,57850,8244,1832,730,83,450,191,491
campaign_18,Campaign 18 - Almost Promotion,2024-08-14,Special Invitation: Join Us Today,Google Ads,India,35314,30455,12212,10654,10,446,177,227
campaign_22,Campaign 22 - Early Promotion,2024-08-13,Special Invitation: Join Us Today,Insta Ads,Japan,17414,2980,2301,130,837,415,16,608
campaign_44,Campaign 44 - Knowledge Promotion,2024-10-15,Thank You for Being a Loyal Customer,Facebook Ads,United States,25818,3945,3857,3727,950,124,21,783
campaign_11,Campaign 11 - Require Promotion,2024-10-14,Limited Time Discount Inside,Insta Ads,India,60591,3515,1427,1117,280,134,145,679
campaign_37,Campaign 37 - Table Promotion,2024-08-20,Special Invitation: Join Us Today,LinkedIn Ads,Germany,-57295,-910,-436,-712,491,66,187,683
campaign_5,Campaign 5 - Face Promotion,2024-08-26,Don't Miss Out on Our Summer Sale,GAds,United States,29047,18548,18516,4548,758,124,135,248
campaign_30,Campaign 30 - Science Promotion,2024-09-30,Exclusive Offer Just for You!,Email Campaign,Japan,98330,70661,51226,2164,585,323,88,775
campaign_4,Campaign 4 - Site Promotion,14/10/2024,Special Invitation: Join Us Today,,France,29074,26005,7523,1319,864,259,189,48
campaign_33,Campaign 33 - Discussion Promotion,21/08/2024,Last Chance to Save Big!,Instagram Ads,United States,42622,5168,4476,-1441,329,73,175,400
campaign_15,Campaign 15 - Begin Promotion,2024-08-17,Last Chance to Save Big!,Facebook Ads,India,80257,75095,24317,22845,301,479,116,293
campaign_42,Campaign 42 - Collection Promotion,2024-09-26,Thank You for Being a Loyal Customer,LinkedIn Ads,Brazil,58542,54224,39617,19226,929,50,124,60
campaign_22,Campaign 22 - Early Promotion,2024-10-13,Exclusive Offer Just for You!,GAds,Brazil,29208,20631,19491,4260,432,130,166,419
campaign_8,Campaign 8 - Chair Promotion,08/08/2024,Last Chance to Save Big!,Facebook Ads,Brazil,48826,25383,21796,3360,330,80,111,993
campaign_25,Campaign 25 - Agreement Promotion,12/08/2024,Last Chance to Save Big!,Facebook Ads,France,46453,41139,428,180,197,274,131,231
campaign_28,Campaign 28 - Sense Promotion,2024-08-17,Your Feedback Matters,Instagram Ads,Australia,77980,51093,50692,39684,826,315,121,12
campaign_43,Campaign 43 - Save Promotion,2024-09-19,Don't Miss Out on Our Summer Sale,LinkedIn Ads,United States,71492,52658,20703,4171,593,190,97,60
campaign_29,Campaign 29 - Rate Promotion,26/08/2024,Exclusive Offer Just for You!,FB Ads,China,79555,33972,19508,821,183,213,-83,46
campaign_42,Campaign 42 - Collection Promotion,2024-07-24,Your Feedback Matters,Instagram Ads,Canada,64157,28586,20227,7613,284,306,113,997
campaign_7,Campaign 7 - Dog Promotion,2024-09-21,Unlock Your Premium Features,Instagram Ads,India,65178,13161,7489,7140,9,99,143,516
campaign_6,Campaign 6 - Election Promotion,2024-08-24,Don't Miss Out on Our Summer Sale,Email Campaign,Australia,68166,4342,862,853,394,-211,21,582
campaign_37,Campaign 37 - Table Promotion,2024-08-23,Last Chance to Save Big!,FB Ads,India,43799,39551,18382,8087,22,139,130,751
campaign_3,Campaign 3 - Ago Promotion,2024-10-14,Don't Miss Out on Our Summer Sale,Insta Ads,Germany,95510,38600,23145,16676,672,433,142,790
campaign_14,Campaign 14 - Offer Promotion,2024-08-24,Welcome to Our Newsletter,LinkedIn Ads,China,41812,23099,1762,1014,51,27,100,620
campaign_3,Campaign 3 - Ago Promotion,2024-09-13,Your Feedback Matters,Insta Ads,China,14979,10270,4947,2468,849,140,-175,60
campaign_18,Campaign 18 - Almost Promotion,2024-07-31,Thank You for Being a Loyal Customer,GAds,Canada,69562,7155,469,311,96,368,64,609
campaign_10,Campaign 10 - Blue Promotion,2024-10-18,Special Invitation: Join Us Today,Instagram Ads,France,94961,12371,3016,2335,841,132,115,453
campaign_44,Campaign 44 - Knowledge Promotion,2024-08-25,Special Invitation: Join Us Today,Instagram Ads,Germany,41544,39481,6500,1676,17,384,46,-846
campaign_37,Campaign 37 - Table Promotion,2024-09-15,Your Feedback Matters,LinkedIn Ads,Germany,51317,15333,5062,-1139,582,409,38,591
campaign_14,Campaign 14 - Offer Promotion,2024-09-20,Thank You for Being a Loyal Customer,Email Campaign,United States,61374,36090,30408,13614,57,153,173,558
campaign_23,Campaign 23 - Mouth Promotion,2024-07-21,New Arrivals Available Now,FB Ads,Germany,-57466,-962,-302,-136,920,63,1,682
campaign_36,Campaign 36 - Fall Promotion,2024-08-22,Don't Miss Out on Our Summer Sale,Insta Ads,India,-25763,-932,-606,-515,563,141,107,62
campaign_16,Campaign 16 - Performance Promotion,2024-09-19,New Arrivals Available Now,Google Ads,Japan,9250,4706,4356,3422,671,167,170,872
campaign_32,Campaign 32 - Kind Promotion,2024-09-21,Unlock Your Premium Features,Insta Ads,United States,15129,13902,1715,290,244,344,154,413
campaign_43,Campaign 43 - Save Promotion,2024-08-14,Welcome to Our Newsletter,GAds,United Kingdom,81580,65289,40784,5611,922,391,170,666
campaign_8,Campaign 8 - Chair Promotion,2024-08-25,Your Feedback Matters,LinkedIn Ads,France,66390,36989,5848,1174,658,269,139,401
campaign_7,Campaign 7 - Dog Promotion,2024-09-16,Last Chance to Save Big!,,China,37483,5000,4498,2720,116,441,163,407
campaign_41,Campaign 41 - Sure Promotion,2024-09-18,Thank You for Being a Loyal Customer,GAds,China,3563,1969,1282,1070,742,457,149,201
campaign_43,Campaign 43 - Save Promotion,2024-09-20,Thank You for Being a Loyal Customer,FB Ads,India,52136,6081,5909,806,995,417,136,664
campaign_18,Campaign 18 - Almost Promotion,11/08/2024,Welcome to Our Newsletter,Email Campaign,China,59918,14094,13689,884,105,365,106,764
campaign_49,Campaign 49 - Source Promotion,2024-10-16,Thank You for Being a Loyal Customer,GAds,China,10865,4070,3384,1288,473,429,161,418
campaign_8,Campaign 8 - Chair Promotion,2024-07-30,Last Chance to Save Big!,Google Ads,Germany,68603,53450,30580,25396,335,233,-51,813
campaign_24,Campaign 24 - Play Promotion,2024-09-23,Don't Miss Out on Our Summer Sale,Google Ads,United Kingdom,51084,3351,720,130,95,118,174,797
campaign_20,Campaign 20 - Better Promotion,2024-07-21,Welcome to Our Newsletter,LinkedIn Ads,United Kingdom,75609,61219,2661,1229,940,358,76,853
campaign_33,Campaign 33 - Discussion Promotion,2024-09-28,Limited Time Discount Inside,FB Ads,Australia,54188,28276,14921,6414,345,204,135,232
campaign_17,Campaign 17 - Knowledge Promotion,2024-09-15,Limited Time Discount Inside,Insta Ads,India,10123,8693,6120,5572,107,267,21,414
campaign_1,Campaign 1 - Purpose Promotion,2024-09-27,Limited Time Discount Inside,FB Ads,China,87951,40263,26864,22896,130,340,173,188
campaign_48,Campaign 48 - Dinner Promotion,2024-07-30,Welcome to Our Newsletter,Google Ads,Brazil,61016,3650,1519,1182,940,25,18,60
campaign_43,Campaign 43 - Save Promotion,2024-10-14,Don't Miss Out on Our Summer Sale,LinkedIn Ads,Japan,12157,7506,5408,1342,511,302,42,443
campaign_27,Campaign 27 - Decide Promotion,2024-10-14,Welcome to Our Newsletter,FB Ads,Brazil,11683,9174,8196,6379,184,7,107,577
campaign_44,Campaign 44 - Knowledge Promotion,2024-09-14,Last Chance to Save Big!,,China,34610,6576,4802,4652,715,415,145,433
campaign_2,Campaign 2 - Brother Promotion,2024-08-31,Don't Miss Out on Our Summer Sale,Email Campaign,Brazil,53488,36951,5871,2698,791,263,0,565
campaign_13,Campaign 13 - Wait Promotion,2024-08-19,Limited Time Discount Inside,Facebook Ads,Germany,8148,5987,2456,-505,482,107,54,545
campaign_35,Campaign 35 - Perform Promotion,14/10/2024,New Arrivals Available Now,LinkedIn Ads,Canada,19025,6208,1630,963,559,134,168,433
campaign_40,Campaign 40 - Song Promotion,2024-08-17,Exclusive Offer Just for You!,Facebook Ads,Germany,90872,25841,10379,2019,196,204,61,801
campaign_45,Campaign 45 - Grow Promotion,2024-07-22,Welcome to Our Newsletter,Insta Ads,Brazil,29828,21093,9327,5530,945,171,144,566
campaign_15,Campaign 15 - Begin Promotion,2024-09-24,Thank You for Being a Loyal Customer,Facebook Ads,France,1433,1393,1196,785,310,323,165,557
campaign_29,Campaign 29 - Rate Promotion,2024-08-24,Don't Miss Out on Our Summer Sale,LinkedIn Ads,United States,5121,2427,2013,812,674,17,26,900
campaign_50,Campaign 50 - Great Promotion,2024-08-31,Limited Time Discount Inside,GAds,India,35812,25364,1327,1197,138,109,-36,223
campaign_32,Campaign 32 - Kind Promotion,2024-09-21,Unlock Your Premium Features,Insta Ads,United States,15129,13902,1715,290,244,344,154,413
